SMILES,measurement_type,measurement_value,Kinase_name
CC(=O)Nc1cccc(CNc2c(Nc3ccc4[nH]ncc4c3)c(=O)c2=O)c1,pKi,6.4,JAK2
CC(=O)Nc1cccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)c1,pIC50,8.46,JAK2
CC(=O)Nc1cccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)c1,pIC50,6.79,JAK1
CC(=O)Nc1cccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)c1,pIC50,6.79,JAK3
CC(=O)Nc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)c1,pIC50,7.57,JAK2
CC(=O)Nc1ccccc1-c1cc2c(NC3CCC(C)(N)C3(C)C)c(C(N)=O)cnn2c1,pIC50,7.52,JAK1
CC(=O)Nc1ccccc1-c1cc2c(NC3CCC(C)(N)C3(C)C)c(C(N)=O)cnn2c1,pIC50,7.43,JAK3
[C-]#[N+]C1CC(OC(C)=O)C(O)CC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,6.74,JAK2
[C-]#[N+]C1CC(OC(C)=O)C(O)CC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.7,JAK1
CC(=O)OCC(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,6.64,JAK1
CC(=O)OCC(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,6.64,JAK3
CC(=O)OCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.11,JAK2
CC(=O)OCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.68,JAK1
CC(=O)OCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.49,TYK2
CC(=O)OCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.32,JAK3
CC(=O)SCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.55,JAK2
CC(=O)SCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,9.03,JAK1
CC(=O)SCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.55,TYK2
CC(=O)SCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.26,JAK3
CC(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)cc2C(N)=O)cc1,pIC50,8.52,JAK2
CC(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)cc2C(N)=O)cc1,pIC50,9.7,JAK1
CC(=O)c1ccc(Nc2nn(C3CCC(N4CCC4)CC3C#N)cc2C(N)=O)cc1,pIC50,8.05,JAK2
CC(=O)c1ccc(Nc2nn(C3CCC(N4CCC4)CC3C#N)cc2C(N)=O)cc1,pIC50,9.52,JAK1
CC(=O)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1,pIC50,8.7,JAK2
CC(=O)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1,pIC50,9.52,JAK1
CC(=O)c1cccc(NC(=O)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)C2)c1,pIC50,7.07,JAK2
CC(=O)c1cccc(NC(=O)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)C2)c1,pIC50,8.4,JAK1
CC(C#N)C(C)n1cc(C(N)=O)c(Nc2ccccc2)n1,pIC50,6.7,JAK2
CC(C#N)C(C)n1cc(C(N)=O)c(Nc2ccccc2)n1,pIC50,7.49,JAK1
CC(C#N)C1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(C(=O)OC(C)(C)C)CC1,pIC50,6.79,JAK2
CC(C#N)C1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(C(=O)OC(C)(C)C)CC1,pIC50,7.47,JAK1
CC(C#N)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.17,JAK2
CC(C#N)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.51,JAK1
CC(C#N)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.6,TYK2
CC(C#N)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.48,JAK3
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N(C)C,pIC50,6.64,JAK2
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N(C)C,pIC50,6.98,JAK1
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N(C)C,pIC50,6.98,JAK3
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CC(C#N)C1,pIC50,7.43,JAK2
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CC(C#N)C1,pIC50,8.09,JAK1
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CC(C#N)C1,pIC50,8.09,JAK3
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C(=O)N5CC(C#N)C5)c4n3)cc21,pIC50,6.95,JAK1
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C(=O)N5CC(C#N)C5)c4n3)cc21,pIC50,6.95,JAK3
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)cc(F)c34)nc12)C(=O)N1CC(C#N)C1,pIC50,7.25,JAK2
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)cc(F)c34)nc12)C(=O)N1CC(C#N)C1,pIC50,8.74,JAK1
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)cc(F)c34)nc12)C(=O)N1CC(C#N)C1,pIC50,8.74,JAK3
CC(NC(=O)c1c[nH]c2ncc(-c3ncn4cc(F)cc(F)c34)nc12)C(=O)N1CC(C#N)C1,pIC50,7.43,JAK2
CC(NC(=O)c1c[nH]c2ncc(-c3ncn4cc(F)cc(F)c34)nc12)C(=O)N1CC(C#N)C1,pIC50,9,JAK1
CC(NC(=O)c1c[nH]c2ncc(-c3ncn4cc(F)cc(F)c34)nc12)C(=O)N1CC(C#N)C1,pIC50,9,JAK3
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4ccc(Cl)cc34)nc12)C(=O)N1CC(C#N)C1,pIC50,7.55,JAK2
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4ccc(Cl)cc34)nc12)C(=O)N1CC(C#N)C1,pIC50,8.52,JAK1
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4ccc(Cl)cc34)nc12)C(=O)N1CC(C#N)C1,pIC50,8.52,JAK3
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C#N)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,7.42,JAK2
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C#N)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,8.64,JAK1
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C#N)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,8.64,JAK3
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C(C)(C)C)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,7.89,JAK2
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C(C)(C)C)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,8,JAK1
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C(C)(C)C)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,8,JAK3
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C5CC5)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,7.82,JAK2
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C5CC5)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,8.51,JAK1
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C5CC5)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,8.51,JAK3
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,7.66,JAK2
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,7.51,JAK1
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,8.96,JAK3
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(F)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,7.92,JAK2
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(F)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,9.22,JAK1
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(F)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,9.22,JAK3
COc1ccc2c(-c3cnc4[nH]cc(C(=O)NC(C)C(=O)N5CC(C#N)C5)c4n3)nn(C)c2c1,pIC50,7.8,JAK2
COc1ccc2c(-c3cnc4[nH]cc(C(=O)NC(C)C(=O)N5CC(C#N)C5)c4n3)nn(C)c2c1,pIC50,8.74,JAK1
COc1ccc2c(-c3cnc4[nH]cc(C(=O)NC(C)C(=O)N5CC(C#N)C5)c4n3)nn(C)c2c1,pIC50,8.74,JAK3
CC(NC(=O)c1c[nH]c2ncc(-c3ncn4cc(F)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,8.23,JAK2
CC(NC(=O)c1c[nH]c2ncc(-c3ncn4cc(F)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,9.52,JAK1
CC(NC(=O)c1c[nH]c2ncc(-c3ncn4cc(F)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,9.52,JAK3
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4ccccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,7.7,JAK2
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4ccccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,8.54,JAK1
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4ccccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,8.54,JAK3
COc1cc(-c2cnc3[nH]cc(C(=O)NC(C)C(=O)N4CC(C#N)C4)c3n2)cc(OC)c1OC,pIC50,9.1,JAK2
COc1cc(-c2cnc3[nH]cc(C(=O)NC(C)C(=O)N4CC(C#N)C4)c3n2)cc(OC)c1OC,pIC50,9.4,JAK1
COc1cc(-c2cnc3[nH]cc(C(=O)NC(C)C(=O)N4CC(C#N)C4)c3n2)cc(OC)c1OC,pIC50,9.4,JAK3
CC(NC(=O)c1c[nH]c2ncc(-c3cn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,8.48,JAK2
CC(NC(=O)c1c[nH]c2ncc(-c3cn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,9.1,JAK1
CC(NC(=O)c1c[nH]c2ncc(-c3cn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,pIC50,9.1,JAK3
CC(NC(=O)c1c[nH]c2ncc(-c3cnc4cc(Cl)ccn34)nc12)C(=O)N1CC(C#N)C1,pIC50,7.24,JAK2
CC(NC(=O)c1c[nH]c2ncc(-c3cnc4cc(Cl)ccn34)nc12)C(=O)N1CC(C#N)C1,pIC50,8.47,JAK1
CC(NC(=O)c1c[nH]c2ncc(-c3cnc4cc(Cl)ccn34)nc12)C(=O)N1CC(C#N)C1,pIC50,8.47,JAK3
CC(NC(=O)c1c[nH]c2ncc(-n3ncc4cc(Cl)ccc43)nc12)C(=O)N1CC(C#N)C1,pIC50,7.08,JAK2
CC(NC(=O)c1c[nH]c2ncc(-n3ncc4cc(Cl)ccc43)nc12)C(=O)N1CC(C#N)C1,pIC50,7.96,JAK1
CC(NC(=O)c1c[nH]c2ncc(-n3ncc4cc(Cl)ccc43)nc12)C(=O)N1CC(C#N)C1,pIC50,7.98,JAK3
CC(O)C(=O)N1CC2CC(N(C)c3ncnc4[nH]ccc34)CC2C1,pIC50,8.52,JAK2
CC(O)C(=O)N1CC2CC(N(C)c3ncnc4[nH]ccc34)CC2C1,pIC50,9.7,JAK1
CC(O)C(=O)N1CC2CC(N(C)c3ncnc4[nH]ccc34)CC2C1,pIC50,9.52,JAK3
COc1ccc(-c2cc3c(NC4CCN(C(=O)C(C)O)CC4(C)C)c(C(N)=O)cnn3c2)cn1,pIC50,8.48,JAK1
COc1ccc(-c2cc3c(NC4CCN(C(=O)C(C)O)CC4(C)C)c(C(N)=O)cnn3c2)cn1,pIC50,8.48,JAK3
CC(F)(F)C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)nc3)n2)C(F)C1,pIC50,10,JAK2
CC(F)(F)C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)nc3)n2)C(F)C1,pIC50,10.3,JAK1
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCC(C#N)C1,pIC50,7.64,JAK2
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCC(C#N)C1,pIC50,8.06,JAK1
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCC(C#N)C1,pIC50,8.06,JAK3
CC(F)(F)C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1,pIC50,8.7,JAK2
CC(F)(F)C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1,pIC50,10,JAK1
CC(C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1)C(F)(F)F,pIC50,7.89,JAK2
CC(C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1)C(F)(F)F,pIC50,9.52,JAK1
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCC1,pIC50,6.46,JAK2
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCC1,pIC50,6.83,JAK1
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCC1,pIC50,6.83,JAK3
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCCC1,pIC50,6.92,JAK2
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCCC1,pIC50,7.31,JAK1
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCCC1,pIC50,7.31,JAK3
CC(O)C(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,7.4,JAK1
CC(O)C(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,7.4,JAK3
COC(C)C(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,6.57,JAK1
COC(C)C(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,6.57,JAK3
CC(=O)OC(C)C(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,6.96,JAK1
CC(=O)OC(C)C(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,6.96,JAK3
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCCCC1,pIC50,6.91,JAK2
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCCCC1,pIC50,7.16,JAK1
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCCCC1,pIC50,7.16,JAK3
CC(N)C(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,pIC50,8.77,JAK2
CC(N)C(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,pIC50,6.53,JAK1
CC(N)C(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,pIC50,6.53,JAK3
CC(Cl)C(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,pIC50,6.48,JAK1
CC(Cl)C(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,pIC50,6.48,JAK3
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C#N,pIC50,7.96,JAK2
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C#N,pIC50,8.74,JAK1
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C#N,pIC50,8.74,JAK3
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C,pIC50,7.97,JAK2
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C,pIC50,8.85,JAK1
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C,pIC50,8.85,JAK3
C=CC(=O)N1CCCC1Cn1c(NC(=O)c2ccc(C(F)F)s2)nc2cc(CNC(C)C(C)(C)C)ccc21,pIC50,7.52,JAK3
CC(Nc1c(C(N)=O)cnn2cccc12)C(C)(C)C,pIC50,7.8,JAK2
CC(Nc1c(C(N)=O)cnn2cccc12)C(C)(C)C,pIC50,8.1,JAK1
CC(Nc1c(C(N)=O)cnn2cccc12)C(C)(C)C,pIC50,7.8,TYK2
CC(Nc1c(C(N)=O)cnn2cccc12)C(C)(C)C,pIC50,8.1,JAK3
CC(Nc1ccc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C(C)(C)C,pIC50,8.3,JAK2
CC(Nc1ccc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C(C)(C)C,pIC50,6.46,JAK1
CC(Nc1ccc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C(C)(C)C,pIC50,6.46,JAK3
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)O,pIC50,7.37,JAK2
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)O,pIC50,7.77,JAK1
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)O,pIC50,7.77,JAK3
CC(Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)N1CCN(C)CC1)n2C)C(C)(C)O,pIC50,6.68,JAK2
CC(Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)N1CCN(C)CC1)n2C)C(C)(C)O,pIC50,6.85,JAK1
CC(Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)N1CCN(C)CC1)n2C)C(C)(C)O,pIC50,6.85,JAK3
CC(NC(=O)c1cnn2ccc(N3CC(O)CC3c3cccc(F)c3)nc12)C(F)(F)F,pIC50,6.17,JAK2
CC(OC(=O)N1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1)C(F)(F)F,pIC50,6.41,JAK2
CC(OC(=O)N1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1)C(F)(F)F,pIC50,7.82,JAK1
CC(OC(=O)N1CCC(C#N)C(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1)C(F)(F)F,pIC50,6.87,JAK2
CC(OC(=O)N1CCC(C#N)C(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1)C(F)(F)F,pIC50,8.1,JAK1
CC(OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CC1)C(F)(F)F,pIC50,7.55,JAK2
CC(OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CC1)C(F)(F)F,pIC50,9.1,JAK1
CC(O)(C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1)C(F)F,pIC50,7.42,JAK2
CC(O)(C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1)C(F)F,pIC50,8.7,JAK1
CC(C)(C#N)C(=O)N1CC(CF)C(Nc2c(C(N)=O)cnn3cc(-c4cn[nH]c4)nc23)C1,pIC50,7.7,JAK1
CC(C)(C#N)C(=O)N1CC(CF)C(Nc2c(C(N)=O)cnn3cc(-c4cn[nH]c4)nc23)C1,pIC50,7.6,JAK3
CNC(=O)c1cnc(N)c2cc(-c3ccc(C(C)(C)C#N)cc3)sc12,pIC50,8.4,JAK2
CNC(=O)c1cnc(N)c2cc(-c3ccc(C(C)(C)C#N)cc3)sc12,pIC50,7.44,JAK1
CNC(=O)c1cnc(N)c2cc(-c3ccc(C(C)(C)C#N)cc3)sc12,pIC50,6.84,TYK2
CNC(=O)c1cnc(N)c2cc(-c3ccc(C(C)(C)C#N)cc3)sc12,pIC50,6.93,JAK3
Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,pIC50,6,JAK1
Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,pIC50,6,JAK3
CC(C)(C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1)C(F)(F)F,pIC50,7.55,JAK2
CC(C)(C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1)C(F)(F)F,pIC50,9,JAK1
CC(C)(O)C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1,pIC50,6.63,JAK2
CC(C)(O)C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1,pIC50,7.96,JAK1
CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,pIC50,9.3,JAK1
CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,pIC50,9.3,JAK3
CC(C)(C)C(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,pIC50,6.24,JAK2
CC(C)(C)C(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,pIC50,6.86,JAK1
CC(C)(C)C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,pIC50,7.04,JAK2
CC(C)(C)C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,pIC50,7.89,JAK1
Cn1c(C(=O)NCCCN2CCOCC2)cc2c(-c3ccc(NC(=O)C(C)(C)C)cc3)ncnc21,pIC50,8.22,JAK2
Cn1c(C(=O)NCCCN2CCOCC2)cc2c(-c3ccc(NC(=O)C(C)(C)C)cc3)ncnc21,pIC50,6.23,JAK1
Cn1c(C(=O)NCCCN2CCOCC2)cc2c(-c3ccc(NC(=O)C(C)(C)C)cc3)ncnc21,pIC50,6.23,JAK3
Cn1c(C(=O)NCCN2CCCC2)cc2c(-c3ccc(NC(=O)C(C)(C)C)cc3)ncnc21,pIC50,8.1,JAK2
Cn1c(C(=O)NCCN2CCCC2)cc2c(-c3ccc(NC(=O)C(C)(C)C)cc3)ncnc21,pIC50,6.02,JAK1
Cn1c(C(=O)NCCN2CCCC2)cc2c(-c3ccc(NC(=O)C(C)(C)C)cc3)ncnc21,pIC50,6.02,JAK3
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCCC(OC(=O)C(C)(C)C)C2)CC1,pIC50,9.89,JAK2
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCCC(OC(=O)C(C)(C)C)C2)CC1,pIC50,10.64,JAK1
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCCC(OC(=O)C(C)(C)C)C2)CC1,pIC50,10.64,JAK3
CC(C)(C)C(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CC(C#N)C1,pIC50,9.1,JAK2
CC(C)(C)C(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CC(C#N)C1,pIC50,8.49,JAK1
CC(C)(C)C(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CC(C#N)C1,pIC50,9.59,JAK3
Cn1nc(-c2cnc3[nH]cc(C(=O)NC(C(=O)N4CC(C#N)C4)C(C)(C)C)c3n2)c2ccc(Cl)cc21,pIC50,8.89,JAK2
Cn1nc(-c2cnc3[nH]cc(C(=O)NC(C(=O)N4CC(C#N)C4)C(C)(C)C)c3n2)c2ccc(Cl)cc21,pIC50,9.1,JAK1
Cn1nc(-c2cnc3[nH]cc(C(=O)NC(C(=O)N4CC(C#N)C4)C(C)(C)C)c3n2)c2ccc(Cl)cc21,pIC50,9.1,JAK3
CC(C)(C)C(CC#N)n1cc(C(N)=O)c(Nc2ccccc2)n1,pIC50,6.3,JAK2
CC(C)(C)C(CC#N)n1cc(C(N)=O)c(Nc2ccccc2)n1,pIC50,7.27,JAK1
CC(C)(C)CC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1,pIC50,7.36,JAK2
CC(C)(C)CC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1,pIC50,9.22,JAK1
CC(C)(C)CCOC(=O)N1CCC(C#N)C(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,pIC50,6.93,JAK2
CC(C)(C)CCOC(=O)N1CCC(C#N)C(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,pIC50,8.1,JAK1
CN1CCN(c2ncc(-c3cnc4[nH]ccc4n3)c(NC3CCCN(S(=O)(=O)CCC(C)(C)C)C3)n2)CC1,pIC50,10.76,JAK2
CN1CCN(c2ncc(-c3cnc4[nH]ccc4n3)c(NC3CCCN(S(=O)(=O)CCC(C)(C)C)C3)n2)CC1,pKi,11.96,JAK1
CN1CCN(c2ncc(-c3cnc4[nH]ccc4n3)c(NC3CCCN(S(=O)(=O)CCC(C)(C)C)C3)n2)CC1,pIC50,11.66,JAK3
CN1CCN(c2ncc(-c3cnc4[nH]ccc4n3)c(NC3CCCN(S(=O)(=O)CCC(C)(C)C)C3)n2)CC1,pKi,11.96,JAK3
CSc1ncc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(=O)(=O)CCC(C)(C)C)C2)n1,pIC50,10.53,JAK2
CSc1ncc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(=O)(=O)CCC(C)(C)C)C2)n1,pKi,11.92,JAK1
CSc1ncc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(=O)(=O)CCC(C)(C)C)C2)n1,pIC50,11.62,JAK3
CSc1ncc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(=O)(=O)CCC(C)(C)C)C2)n1,pKi,11.92,JAK3
CC(C)(C)CNc1ncnc2c(=O)[nH]ccc12,pKi,6.42,JAK2
CC(C)(C)CNc1ncnc2c(=O)[nH]ccc12,pKi,6.15,JAK1
